Date	GlobRad	Tmin	Tmax	VP	WindSpeed	Rain	AvgPar30
21/10/2017	17.56	22.99	27.38	0.188594754	1	4.4	7.93933333333333
22/10/2017	18.39	22.38	26.11	0.187192627	0.84	10.83	7.9955
23/10/2017	21.48	22.47	27.47	0.218504266	0.88	6.52	8.0215
24/10/2017	15.38	22.94	27.51	0.318434929	0.64	10.7	8.202
25/10/2017	10.47	22.33	27.12	0.273956251	0.87	24.88	8.12483333333333
26/10/2017	13.47	20.76	27.39	0.377774511	1.06	16.7	8.0915
27/10/2017	10.91	21.41	25.71	0.187105216	0.87	23.43	8.01916666666667
28/10/2017	15.39	22.12	26.76	0.233119914	1.16	13.78	7.91966666666667
29/10/2017	17.73	20.47	25.38	0.317122853	0.92	3.34	7.927
30/10/2017	20.69	20.03	27.34	0.39628553	1.01	1.01	7.92183333333333
31/10/2017	12.13	21.28	26.25	0.261655261	1.24	1.58	7.855
01/11/2017	20.66	21.26	28.07	0.41580611	1.11	0.04	7.8525
02/11/2017	17.28	21.96	27.76	0.385655873	1.26	0.8	7.838
03/11/2017	8.54	22.13	26.29	0.21241415	1.06	2.4	7.73433333333333
04/11/2017	19.51	21.39	26.08	0.343703164	0.98	3.96	7.951
05/11/2017	21.13	19.97	26.79	0.339745795	0.98	0.55	8.142
06/11/2017	17.91	21.63	28.1	0.415013792	1.06	0.83	8.07066666666667
07/11/2017	20.16	21.68	27.96	0.412775129	1.43	0.85	8.07083333333333
08/11/2017	20.1	20.9	27.23	0.409621444	1.48	0.89	8.04633333333333
09/11/2017	20.79	19.11	27.36	0.419296272	1.15	1.52	8.05566666666667
10/11/2017	19.46	20.13	28.15	0.459253889	1.1	0.01	8.02016666666667
11/11/2017	16.29	20.57	28.27	0.428723213	1.24	0.56	7.95716666666667
12/11/2017	16.72	21.81	28.09	0.381757571	1.39	1.79	7.92383333333333
13/11/2017	15.98	21.39	27.28	0.34096454	1.02	2.28	8.06083333333333
14/11/2017	15.63	20.65	28.89	0.479393598	0.68	4.23	8.10683333333333
15/11/2017	11.96	22.76	26.79	0.285583422	0.52	9.05	8.09383333333333
16/11/2017	14.72	20.96	27.41	0.405206117	0.91	0.36	8.03083333333333
17/11/2017	21.72	19.31	26.81	0.478175238	1.07	0.05	8.2625
18/11/2017	22.51	17.45	26.51	0.507175093	1.01	0.03	8.45483333333333
19/11/2017	20.46	18.38	27.01	0.419336843	1.16	1.91	8.5855
20/11/2017	19.01	18.77	26.74	0.395908379	1.4	3.03	8.60966666666667
21/11/2017	19.26	18.67	27.12	0.409858632	1.12	2.03	8.62416666666667
22/11/2017	13.4	19.93	27.4	0.38492121	0.68	3.19	8.4895
23/11/2017	11.69	20.78	26.49	0.316870473	1.18	3.82	8.428
24/11/2017	20.78	19.48	26.52	0.421279428	1.39	1.97	8.59983333333333
25/11/2017	20.45	19.03	26.4	0.352316955	1.58	2.64	8.71616666666667
26/11/2017	17.01	20.27	27.74	0.354345072	1.53	1.55	8.81783333333333
27/11/2017	17.77	20.3	26.66	0.438376684	1.66	0.46	8.8575
28/11/2017	17.54	18.41	26.24	0.429705939	1.67	2.73	8.85433333333333
29/11/2017	18.09	20.16	27.27	0.414922963	1.69	0.25	8.811
30/11/2017	16.9	20.54	27.32	0.403078112	1.62	0.47	8.8905
01/12/2017	18.12	20.2	26.96	0.399636359	1.48	0.29	8.84816666666667
02/12/2017	15.23	20.08	26.94	0.416198694	1.53	0.02	8.814
03/12/2017	18.1	19.75	27.12	0.402687002	1.54	0.12	8.97333333333333
04/12/2017	15.78	20.11	27.26	0.409618614	1.66	0.08	8.91116666666667
05/12/2017	13.98	21.09	27.23	0.381471248	2.01	0.31	8.792
06/12/2017	7.74	21.99	26.4	0.302133271	1.89	1.23	8.6225
07/12/2017	12.55	22.4	27.54	0.225280078	1.7	12.54	8.49566666666667
08/12/2017	13.71	21.93	27.71	0.323660568	1.15	3.96	8.38916666666667
09/12/2017	16.45	20.25	27.8	0.45036085	1.37	3.39	8.31683333333333
10/12/2017	19.56	18.99	23.55	0.578352025	2.48	0.11	8.3185
11/12/2017	15.12	18.15	23.83	0.486411629	2.09	2.42	8.299
12/12/2017	15.83	17.54	23.97	0.43221628	1.69	1.54	8.28416666666667
13/12/2017	20.05	16.75	24.44	0.438443992	1.77	1.08	8.352
14/12/2017	19.44	16.11	25.25	0.419041545	1.51	0.1	8.4155
15/12/2017	14.56	19.25	27.26	0.39732644	1.55	0	8.45883333333333
16/12/2017	10.12	20.12	27.2	0.421511629	2.05	0.05	8.38216666666667
17/12/2017	12.13	19.89	27	0.427992587	2.22	0.24	8.22233333333333
18/12/2017	16.59	21.05	27.07	0.45299295	2.13	0.31	8.12366666666667
19/12/2017	14.38	21.01	27.19	0.406502507	2.17	1.09	8.02233333333333
20/12/2017	13.31	20.66	27.27	0.423966619	2.11	0.7	7.92733333333333
21/12/2017	17.56	20.55	26.98	0.445984433	1.85	0.26	7.899
22/12/2017	12.25	20.2	27.04	0.430068691	1.84	0.22	7.87983333333333
23/12/2017	15.52	20.73	26.78	0.412306111	1.95	0.82	7.94366666666667
24/12/2017	9.52	20.82	26.95	0.453010502	1.98	0.21	7.756
25/12/2017	15.3	20.56	26.99	0.454430925	2.03	0.63	7.67016666666667
26/12/2017	14.4	20.23	26.65	0.417189656	1.87	0.83	7.62666666666667
27/12/2017	13.99	19.31	26.29	0.430633832	1.94	0.15	7.56366666666667
28/12/2017	15.67	19.7	26.57	0.458281099	1.82	0.31	7.5325
29/12/2017	12.57	19.82	26.78	0.463273192	1.81	0.9	7.4405
30/12/2017	18.64	20.01	26.59	0.480023936	1.68	0.08	7.4695
31/12/2017	15.78	19.77	27.02	0.503713372	1.75	0.06	7.4305
01/01/2018	15.16	20.41	26.67	0.485431599	1.66	0.01	7.42933333333333
02/01/2018	15.05	19.81	26.11	0.486227779	1.65	0.26	7.3785
03/01/2018	14.74	18.98	26.72	0.568821701	1.8	0.24	7.36116666666667
04/01/2018	17.88	17.58	24.72	0.499044002	1.84	0.13	7.42616666666667
05/01/2018	18.31	18.41	24.35	0.594639172	1.9	0.06	7.60233333333333
06/01/2018	17.02	17.2	25.58	0.655572054	2.03	0.03	7.67683333333333
07/01/2018	20.74	16.82	25.48	0.649741235	1.77	0.34	7.794
08/01/2018	16.05	18.34	26.55	0.419596741	1.3	0.34	7.78733333333333
09/01/2018	16.17	20.29	27.43	0.49915843	1.3	0.08	7.73083333333333
10/01/2018	17.35	19.42	27.38	0.532288668	1.16	0.38	7.768
11/01/2018	17.51	20.38	28.18	0.543979749	0.81	0.09	7.796
12/01/2018	17.12	20.03	28.16	0.579545216	1.04	0	7.74716666666667
13/01/2018	19.58	19.57	27.09	0.667579409	2.05	0.33	7.7495
14/01/2018	20.49	16.97	25.82	0.872221145	2.76	0.12	7.84833333333333
15/01/2018	19.49	17.74	25.24	0.749333674	2.74	1.01	8.0045
16/01/2018	10.14	18.23	24.98	0.39624667	2.24	1.75	7.97133333333333
17/01/2018	13.57	19.88	26.03	0.420710696	1.78	1.08	7.921
18/01/2018	18.04	19.07	26.65	0.542067497	2.18	1.17	7.982
19/01/2018	12.97	19.54	26.91	0.525265712	2.22	0.96	7.97633333333333
20/01/2018	17.44	20.59	26.08	0.4283641	1.88	0.73	7.97433333333333
21/01/2018	15.92	21.18	26.92	0.468515872	1.85	0.63	8.0355
22/01/2018	18.89	20.27	27.66	0.547361335	1.65	0.84	8.09166666666667
23/01/2018	12.07	20.96	27.18	0.508460261	2.07	0.37	8.13416666666667
24/01/2018	13.94	20.59	27.17	0.547002884	2.19	0.18	8.1115
25/01/2018	16.34	20.15	27.18	0.623970341	2.44	0.13	8.14383333333333
26/01/2018	19.31	20.84	27.95	0.685801424	2.34	0.4	8.2325
27/01/2018	18.04	20.33	28.22	0.575070389	1.99	2.27	8.272
28/01/2018	16.47	20.19	28.4	0.680028174	1.92	0.56	8.337
29/01/2018	16.67	20.6	28.28	0.64998143	2.19	1.1	8.30416666666667
30/01/2018	14.5	20.93	28.48	0.768979907	2.63	0.26	8.28283333333333
31/01/2018	18.24	21.03	28.5	0.749663946	2.7	0.85	8.33416666666667
01/02/2018	18.66	20.2	28.72	0.811634944	2.13	0.12	8.39433333333333
02/02/2018	13.69	19.85	28.99	0.758843155	1.98	0.4	8.37683333333333
03/02/2018	16.84	20.03	28.64	0.818068987	2.06	0.1	8.3595
04/02/2018	16.8	18.96	28.35	0.822529205	1.85	0.37	8.33433333333333
05/02/2018	15.91	19.16	28.62	0.669194242	2.02	3.19	8.31583333333333
06/02/2018	15.02	18.64	28.05	0.716308092	2.3	0.77	8.2205
07/02/2018	16.8	20.17	28.79	0.737864239	2.22	2.1	8.233
08/02/2018	20.15	19.57	28.61	0.872577383	2.39	0.29	8.29933333333333
09/02/2018	12.95	19.86	28.49	0.800109978	2.31	0.56	8.226
10/02/2018	20.33	20.15	29.17	0.942912773	1.9	0.33	8.273
11/02/2018	19.76	19.59	29.54	0.977680904	1.85	0.38	8.317
12/02/2018	16.05	20.46	29.43	0.864474071	2.49	1.63	8.25816666666667
13/02/2018	13.62	20.48	28.88	1.095293463	2.6	0.23	8.14366666666667
14/02/2018	20.97	19.93	28.78	0.930190017	2.72	1.08	8.16833333333333
15/02/2018	18.3	19.53	28.79	1.032693764	2.7	0.17	8.30433333333333
16/02/2018	21.73	19.57	29.04	1.164413316	2.42	0.29	8.44033333333333
17/02/2018	19.5	18.8	29.43	1.119961427	2.19	0.67	8.46466666666667
18/02/2018	17.98	19.03	29.37	1.176171936	2.31	0.28	8.54816666666667
19/02/2018	15.84	18.44	29.77	0.955151642	2.23	1.99	8.5215
20/02/2018	14.85	18.7	29.36	0.889176882	2.31	3.43	8.50366666666667
21/02/2018	18.6	19.35	29.09	0.893529454	2.49	4.14	8.49883333333333
22/02/2018	16.73	18.92	29.26	1.002238226	2.17	1.15	8.5765
23/02/2018	20.22	19.15	29.44	0.93472798	2.02	2.86	8.68116666666667
24/02/2018	16.8	19.46	29.11	1.033054053	1.99	0.69	8.68883333333333
25/02/2018	22.74	18.94	29.86	1.306898832	1.76	0.21	8.746
26/02/2018	21.08	18.91	30.3	1.421327353	1.79	0.08	8.79666666666667
27/02/2018	22.32	18.88	30.39	1.423464625	1.85	0.07	8.89416666666667
28/02/2018	22.04	18.2	30.34	1.463471901	1.71	0.03	8.98366666666667
01/03/2018	19.97	18.15	30.75	1.443304333	1.61	0.01	9.07483333333333
02/03/2018	19.34	19.58	30.56	1.45267715	1.96	0.18	9.09316666666667
03/03/2018	18.77	19.2	30.95	1.344422634	2.04	0.08	9.095
04/03/2018	23.53	18.44	31.17	1.586969224	2.06	0.04	9.259
05/03/2018	20.44	17.67	31.4	1.582137764	1.83	0	9.319
06/03/2018	24.82	16.09	30.47	1.702493794	1.6	0	9.45266666666667
07/03/2018	20.78	16.27	30.7	1.691482197	1.92	0	9.53383333333333
08/03/2018	22.8	17.24	31.63	1.657782259	2.2	0.06	9.6635
09/03/2018	22.97	19.15	32.45	1.702288871	2.26	0.14	9.76633333333333
10/03/2018	20.97	20.92	34.07	1.800965273	2.05	0.03	9.78
11/03/2018	21.3	20.41	34.09	1.841411317	1.65	0	9.91916666666667
12/03/2018	22.98	21.13	34.27	2.006615208	1.47	0	9.96333333333333
13/03/2018	23.48	21.66	33.97	2.037046011	1.88	0.01	10.0253333333333
14/03/2018	21.11	21.33	33.57	2.0418936	2	0	10.1096666666667
15/03/2018	20.89	21.37	33.26	1.912502311	2.36	0	10.2308333333333
16/03/2018	20.67	21.28	33.63	1.941027438	2.2	0	10.2258333333333
17/03/2018	19.62	20.57	33.3	2.018452642	2.05	0	10.2478333333333
18/03/2018	21.78	18.65	32.42	1.931352057	1.61	0	10.2486666666667
19/03/2018	21.57	20.02	33.02	1.953843368	1.63	0	10.2831666666667
20/03/2018	25.14	20.09	34.22	2.356513499	1.42	0.05	10.4025
21/03/2018	25.1	20.4	33.39	2.188324987	1.83	0	10.5568333333333
22/03/2018	22.79	19.31	31.82	1.541750957	2.54	2.28	10.6891666666667
23/03/2018	22.08	20.91	32.59	1.745703235	2.65	0.23	10.7471666666667
24/03/2018	21.23	20.57	32.39	1.793628982	2.62	0.62	10.8221666666667
25/03/2018	22.37	20.55	31.67	1.430372197	2.34	2.71	10.858
26/03/2018	19.81	21.07	33.57	1.839104574	2.5	0.17	10.9081666666667
27/03/2018	20.06	21.39	33.56	1.887839405	2.58	0.04	10.8635
28/03/2018	14.85	20.98	33.4	1.96915583	2.38	0.05	10.7596666666667
29/03/2018	23.62	19.93	33.72	2.101949923	1.98	0.04	10.7813333333333
30/03/2018	24.23	20.14	33.82	2.164195087	1.94	0.03	10.8178333333333
31/03/2018	26.11	20.1	33.23	2.177977669	2.18	0.15	10.9201666666667
01/04/2018	23.12	20.23	33.22	2.258641112	2.06	0.04	10.9831666666667
02/04/2018	22.63	20.21	33.27	2.24610252	1.63	0	11.0475
03/04/2018	23.77	19.09	33.94	2.338612459	1.56	0.08	11.0515
04/04/2018	23.07	20.72	34.49	2.471814092	1.44	0.3	11.0953333333333
05/04/2018	24.07	21.01	33.7	2.31066317	1.48	1.65	11.0828333333333
06/04/2018	23.65	20.13	33.72	2.427257923	1.47	0.32	11.1306666666667
07/04/2018	22.43	20.46	34.63	2.324932189	0.83	1.19	11.1245
08/04/2018	22.54	22.45	34.16	2.22538969	0.91	0.49	11.1173333333333
09/04/2018	23.44	21.95	34.73	2.370487397	1.73	0.33	11.1585
10/04/2018	23.11	21.8	34.68	2.452751165	1.79	0.08	11.1886666666667
11/04/2018	19.46	21.95	34.19	2.423453983	2.03	0.02	11.13
12/04/2018	18.78	22.09	33.4	2.167972242	2.09	1.09	11.0516666666667
13/04/2018	19.5	21.44	33.23	1.792251717	1.73	5.2	11.0248333333333
14/04/2018	22.64	21.03	34.69	2.257052893	1.58	0.15	11.054
15/04/2018	23.92	22.2	35.65	2.617353845	1.67	0.17	11.1081666666667
16/04/2018	19.69	22.05	34.19	2.220515213	2.43	0.93	11.1093333333333
17/04/2018	22.25	21.47	33.22	2.017061619	2.49	1.21	11.1171666666667
18/04/2018	21	20.62	33.61	2.101039289	2.29	1.36	11.1076666666667
19/04/2018	21.46	21.56	34.44	2.329958776	2.31	0.02	11.0463333333333
20/04/2018	21.6	22.44	34.58	2.15061756	2.72	0.12	10.988
21/04/2018	21.54	22.91	34.8	2.210309361	2.69	0.23	10.9671666666667
22/04/2018	20.26	22.43	35.71	2.628924426	2.23	0.39	10.9368333333333
23/04/2018	22.51	22.8	36.07	2.657585948	2.31	0.03	10.9581666666667
24/04/2018	22.91	23.38	35.75	2.57033639	2.2	0.11	10.9671666666667
25/04/2018	23.05	23.3	36.38	2.833952933	2.2	0.07	11.0211666666667
26/04/2018	20.9	23.21	36.46	2.8305612	1.52	0.53	11.0351666666667
27/04/2018	21.73	23.68	35.95	2.469146947	1.1	6.27	11.1498333333333
28/04/2018	17.43	22.91	32.71	1.660158247	1.1	3.61	11.0466666666667
29/04/2018	21.92	22.97	33.32	1.59468069	1.7	0.69	11.0081666666667
30/04/2018	21.76	23.69	34.17	2.11186404	2.08	0.03	10.9356666666667
01/05/2018	18.64	22.65	34.6	2.213419291	2.35	0	10.861
02/05/2018	19.79	22.65	35.1	2.534681348	2.28	0.06	10.8136666666667
03/05/2018	24.22	22.42	35.49	2.52286759	2.04	0.48	10.8211666666667
04/05/2018	21.42	22.47	35.95	2.803455125	1.6	0.45	10.7936666666667
05/05/2018	23.9	23.14	36.62	2.918642414	1.27	0.95	10.7908333333333
06/05/2018	21.4	24.03	35.62	2.808274663	1.44	0	10.7533333333333
07/05/2018	26.35	23.7	36.67	3.379002627	1.51	0.18	10.8186666666667
08/05/2018	24.35	21.99	35.32	2.754821679	1.29	6.95	10.8488333333333
09/05/2018	21.69	21.34	34.61	2.658674952	1.19	0.94	10.8196666666667
10/05/2018	19.6	22.29	33.02	1.688804641	1.11	11.29	10.7611666666667
11/05/2018	13.88	23.03	31.71	1.387370788	1.49	1.36	10.6681666666667
12/05/2018	16.23	22.98	34	1.849740516	1.63	2.6	10.6256666666667
13/05/2018	21.27	22.66	33.66	1.571583615	1.49	8.09	10.6551666666667
14/05/2018	19.65	22.48	33.97	1.578829985	0.82	11.2	10.6053333333333
15/05/2018	18.35	23.21	28.84	0.542219169	1.06	34.62	10.5125
16/05/2018	19.37	22.72	30.24	0.7471076	0.91	14.07	10.5071666666667
17/05/2018	19.11	23	28.96	0.554376727	0.93	14.46	10.4548333333333
18/05/2018	18.55	22.58	29.24	0.620200743	0.88	5.46	10.414
19/05/2018	20.57	23.32	29.73	0.708877731	0.58	1.1	10.3991666666667
20/05/2018	20.05	22.26	32.66	1.313456937	0.58	3.61	10.3733333333333
21/05/2018	20.4	22.75	29.89	0.79500753	0.81	4.3	10.3543333333333
22/05/2018	16.96	22.94	27.02	0.317628177	0.61	15.92	10.2993333333333
23/05/2018	12.04	22.63	28.02	0.444454832	0.44	5.08	10.1248333333333
24/05/2018	20.88	22.83	28.89	0.494498869	0.44	19.79	10.091
25/05/2018	14.32	23.29	26.56	0.199165576	0.67	38.45	9.9455
26/05/2018	15.59	23.02	27.81	0.342727762	0.75	20.16	9.857
27/05/2018	8	22.06	27.2	0.291815743	0.93	12.2	9.62816666666667
28/05/2018	17.59	22.33	28.05	0.399421267	0.84	6.94	9.63083333333333
29/05/2018	14.44	22.46	27.95	0.350805119	0.72	15.52	9.50616666666667
30/05/2018	19.37	22.27	28.87	0.499882863	0.66	14.41	9.46633333333333
31/05/2018	16.43	22.95	28.39	0.417047837	1.32	12.73	9.4295
01/06/2018	20.9	22.17	28.27	0.516922085	1.28	0.23	9.448
02/06/2018	20.66	22.08	28.44	0.489131779	1.51	3.05	9.38866666666667
03/06/2018	13.47	22.66	26.76	0.305443261	1.51	6.74	9.25616666666667
04/06/2018	20.47	22.62	28.77	0.446469676	1.67	5.71	9.199
05/06/2018	10.38	22.57	27	0.30479339	1.77	26.51	9.01533333333333
06/06/2018	11.07	21.82	27.37	0.374785694	1.62	4.67	8.76066666666667
07/06/2018	7.48	22.62	27.69	0.301409519	1.52	8.88	8.4795
08/06/2018	16.48	22.76	28.78	0.539154723	2.16	0.3	8.39266666666667
09/06/2018	14.48	22.7	28.37	0.551175684	2.2	1.72	8.30733333333333
10/06/2018	13.4	22.15	27.91	0.416080871	1.7	5.75	8.29933333333333
11/06/2018	11.64	22.17	27.51	0.322103535	1.14	6.87	8.22283333333333
12/06/2018	17.68	22.07	27.31	0.310743316	0.94	4.63	8.163
13/06/2018	20.67	21.95	28.87	0.414914687	1.1	3.3	8.18
14/06/2018	18.22	22.39	28.14	0.376019081	1.29	6.31	8.17783333333333
15/06/2018	22.02	22.42	28.45	0.317752084	0.98	9.38	8.222
16/06/2018	8.97	22.74	26.45	0.252692968	0.81	7.66	8.053
17/06/2018	13.85	22.72	27.58	0.334474498	1.13	1.47	7.97466666666667
18/06/2018	19.84	22.24	29.14	0.562994346	1.63	1.65	7.9625
19/06/2018	16.73	21.74	28.79	0.488089092	1.49	11.3	7.90716666666667
20/06/2018	20.81	21.75	28.44	0.439560229	0.79	12.75	7.914
21/06/2018	16.53	22.31	29.48	0.6008723	0.71	12.9	7.90683333333333
22/06/2018	20.34	22.4	27.91	0.387916552	0.91	6.52	8.04516666666667
23/06/2018	23.13	22.07	28.83	0.592214007	1.41	0.72	8.08266666666667
24/06/2018	18.41	21.37	28.25	0.443163313	1.63	3.86	8.15083333333333
25/06/2018	17.56	22.33	27.57	0.361890345	1.77	2.31	8.18366666666667
26/06/2018	8.46	22.59	25.91	0.211706439	1.48	5.88	8.19133333333333
27/06/2018	15.03	21.99	26.96	0.379388117	2.04	4.42	8.14866666666667
28/06/2018	8.05	22.72	26.5	0.332616105	1.74	0.75	8.04216666666667
29/06/2018	23.04	22.18	28.12	0.561091965	1.93	0.4	8.10333333333333
30/06/2018	18.91	21.22	28.64	0.535192642	1.72	2.11	8.14466666666667
01/07/2018	17.34	22.36	27.4	0.432307344	1.59	1.12	8.08533333333333
02/07/2018	17.78	21.53	28.19	0.549639857	1.78	0.45	8.03733333333333
03/07/2018	6.63	21.48	26.99	0.464039097	2	1.13	7.92333333333333
04/07/2018	17.48	21.47	26.97	0.368592151	2.08	9.04	7.8735
05/07/2018	20.53	22.02	28.56	0.476559123	1.92	0.95	8.04266666666667
06/07/2018	16.89	22.3	27.5	0.483239657	2.28	0.85	8.13966666666667
07/07/2018	18.76	21.42	28.79	0.639455993	2.16	0.25	8.32766666666667
08/07/2018	21.45	21.77	28.9	0.628026872	2.1	0.76	8.4105
09/07/2018	21.8	22.4	28.77	0.56213335	1.94	0.92	8.5325
10/07/2018	19.35	22.16	28.97	0.631771841	1.9	0.18	8.63166666666667
11/07/2018	19.17	21.45	29.11	0.572890069	1.69	1.74	8.75716666666667
12/07/2018	13.47	22.63	27.22	0.292518489	1.81	5.55	8.687
13/07/2018	22.61	22.5	29.35	0.705380036	2.3	0.23	8.71933333333333
14/07/2018	21.61	21.52	29.11	0.682798002	2.24	2.27	8.77583333333333
15/07/2018	9.72	22.57	26.75	0.350877914	2.15	3.46	8.57083333333333
16/07/2018	17.19	22.76	27.95	0.441894002	2.13	2.08	8.70783333333333
17/07/2018	15.66	22.17	27.94	0.470602623	2.06	5.62	8.738
18/07/2018	19.88	22.8	28.01	0.474791292	2.15	1.54	8.73866666666667
19/07/2018	22.77	22.24	29.41	0.73158105	2.21	0.16	8.83933333333333
20/07/2018	20.25	21.61	29.45	0.809223128	2.13	0.49	8.83
21/07/2018	13.39	22.68	27.87	0.470934972	2.08	1.31	8.77766666666667
22/07/2018	20.7	22.99	29.05	0.710526048	1.91	0.47	8.78366666666667
23/07/2018	21.33	22.02	29.48	0.790469925	1.77	0.08	8.75366666666667
24/07/2018	21.34	22.18	29.46	0.698362167	1.55	0.05	8.8025
25/07/2018	23.93	22.05	29.87	0.859709039	1.55	0.08	8.90866666666667
26/07/2018	15.23	21.33	29.96	0.771995405	1.56	0.22	9.0215
27/07/2018	19.36	22.27	30.55	0.922273077	1.5	0.54	9.09366666666667
28/07/2018	16.67	21.81	29.84	0.621418532	1.29	2.33	9.23733333333333
29/07/2018	13.02	22.69	28.85	0.484631059	1.27	3.15	9.07033333333333
30/07/2018	19.84	22.46	28.08	0.519586113	1.4	2.13	9.08583333333333
31/07/2018	13.11	22.22	27.91	0.471282936	1.6	1.39	9.01533333333333
01/08/2018	7.94	21.95	26.89	0.300001751	1.63	12.34	8.85133333333333
02/08/2018	12.38	22.42	27.92	0.438116464	1.76	5.34	8.94716666666667
03/08/2018	6.9	22.11	27.24	0.370139151	1.52	3.87	8.77083333333333
04/08/2018	13.67	21.7	26.72	0.239227353	1.39	22.95	8.6565
05/08/2018	17.32	22.38	29.11	0.653811294	1.99	0.76	8.66366666666667
06/08/2018	14.43	22.35	28.35	0.487738629	1.91	3.84	8.5915
07/08/2018	12.27	22.47	27.32	0.461127165	1.94	4.28	8.4385
08/08/2018	14.55	22.76	27.82	0.398214466	1.92	3.57	8.31766666666667
09/08/2018	12.18	23.44	27.93	0.393632293	1.96	1.32	8.19816666666667
10/08/2018	18.52	22.52	29.26	0.709038875	2.09	0.55	8.18733333333333
11/08/2018	23.83	22.11	29.2	0.606630417	1.97	2.94	8.36
12/08/2018	12.74	21.96	28.75	0.572128941	1.66	1.06	8.1955
13/08/2018	10.92	22.61	27.63	0.393824289	1.54	2.64	8.01733333333333
14/08/2018	20.8	22.27	28.62	0.597187376	1.47	0.83	8.202
15/08/2018	18.92	21.25	29.04	0.685255633	1.5	1.96	8.23083333333333
16/08/2018	11.37	21.41	28.93	0.559392466	1.49	5.82	8.15933333333333
17/08/2018	17.79	22.66	28.47	0.531106965	1.6	1.2	8.1245
18/08/2018	22.03	22.52	29.75	0.687971943	1.5	1.24	8.11216666666667
19/08/2018	21.55	22.42	30	0.805126458	1.37	0.64	8.13383333333333
20/08/2018	6.42	21.91	27.9	0.44436172	1.49	3.46	8.01766666666667
21/08/2018	18.83	21.8	29.54	0.583141881	1.68	4.77	7.9865
22/08/2018	16.03	22.92	30.13	0.78894951	1.88	0.37	7.89816666666667
23/08/2018	8.66	22.4	29.32	0.640183643	1.59	1.72	7.68683333333333
24/08/2018	10.33	22.31	28.57	0.536537496	1.84	5.61	7.46016666666667
25/08/2018	17.25	20.83	28.94	0.722767154	1.93	6.53	7.49383333333333
26/08/2018	11.1	21.66	28.03	0.59257337	1.67	0.43	7.35616666666667
27/08/2018	12.95	21.96	28.75	0.626936607	1.68	0.3	7.29416666666667
28/08/2018	17.46	22.39	28.86	0.73808135	1.57	1.12	7.36816666666667
29/08/2018	15.23	21.65	28.94	0.710408752	1.61	0.55	7.29133333333333
30/08/2018	14.92	21.89	30.37	0.832326648	1.71	2.55	7.3215
31/08/2018	8.91	22.26	27.67	0.411408739	1.3	8.8	7.33766666666667
01/09/2018	19.23	22.32	28.67	0.384235077	1.13	6.39	7.45183333333333
02/09/2018	15.87	22.4	29	0.576062083	1.17	1.31	7.60133333333333
03/09/2018	7.75	22.62	27.3	0.348611608	1.3	2.8	7.50266666666667
04/09/2018	17.72	21.75	29.34	0.588293919	1.24	4.84	7.50933333333333
05/09/2018	23.12	21.41	29.52	0.721390071	1.27	1.78	7.65416666666667
06/09/2018	21.84	20.54	30.54	0.798497222	0.94	4.33	7.81366666666667
07/09/2018	21.3	21.85	29.23	0.647815057	1.08	5.2	7.92616666666667
08/09/2018	14.94	21.25	28.34	0.510557613	1.08	11.99	7.97216666666667
09/09/2018	17.93	21.52	28.3	0.470574371	0.73	8.65	7.96233333333333
10/09/2018	18.84	22.5	30.07	0.698597303	0.55	2.92	7.87916666666667
11/09/2018	20.65	22.63	30.41	0.780873214	0.65	3.2	8.011
12/09/2018	23.11	22.25	30.75	0.767432736	0.94	5.96	8.21416666666667
13/09/2018	22.54	21.66	30.35	0.845641917	1.19	1.2	8.24316666666667
14/09/2018	21.97	21.21	30.53	0.866619432	1.14	1.12	8.294
15/09/2018	22.21	21.65	30.84	0.883864843	0.89	3.29	8.47466666666667
16/09/2018	21.94	22.23	30.88	0.917520659	0.89	2.1	8.54383333333333
17/09/2018	22.72	21.48	31.56	1.106061281	1.02	0.7	8.55533333333333
18/09/2018	19.66	22.09	30.72	1.029295095	0.97	1.5	8.52383333333333
19/09/2018	15.82	22.4	28.6	0.403787603	1.38	7.12	8.6805
20/09/2018	4.08	23.42	27.29	0.246999985	1.52	4.64	8.43466666666667
21/09/2018	14.04	23.44	28.19	0.419100391	1.51	2.43	8.4015
22/09/2018	14.22	23.25	28.96	0.51765775	1.51	4.5	8.49416666666667
23/09/2018	18.98	22.13	27.73	0.42399991	1.66	9.05	8.63833333333333
24/09/2018	15.54	20.84	29.83	0.71380139	1.54	3.4	8.60983333333333
25/09/2018	6.78	22.76	27.77	0.327030328	1.43	6.54	8.53783333333333
26/09/2018	17.16	21.79	26.22	0.286019364	1.28	3.33	8.608
27/09/2018	16.88	21.76	27.77	0.444358977	1.26	5.9	8.59833333333333
28/09/2018	17.26	21.86	28.41	0.48750764	1.38	7.55	8.63216666666667
29/09/2018	20.18	21.59	28.6	0.59180487	1.45	2.25	8.71983333333333
30/09/2018	11.29	21.49	28.45	0.533203496	1.52	5.54	8.7595
01/10/2018	20.37	20.96	27.79	0.482541171	1.26	13.72	8.7785
02/10/2018	17.62	21.59	28.34	0.450492012	1.07	20.21	8.80766666666667
03/10/2018	19.42	21.1	28.89	0.579962902	0.48	10.06	9.00216666666667
04/10/2018	12.45	21.75	27.67	0.45917807	0.55	19.91	8.91433333333333
05/10/2018	9.7	22.31	25.47	0.155181704	0.94	75.1	8.69066666666667
